tweet_id,author_id,customer_tweet,intent,historical_reply,in_response_to_tweet_id
2986958,823583,"If you have not upgraded to High Sierra, then DO NOT UPGRADE. It just crashed my MBP while waking up from sleep. First time in 4 years. A perfect example of how to fuck up a good working system. #macOSHighSierra #MacOS @AppleSupport @AppleSupport #WTF",software_update,@AppleSupport This isn't something we would expect after a macOS upgrade. We'd like to learn more about exactly what happened and see if we can keep it from happening again. Send us a DM and with the details. Did it shut down? Did you see an error message?,
243335,173789,@AppleSupport @AppleSupport @AppleSupport appalling telephone customer service. So shocking in fact; I cancelled my £2000 order. #NeverAgain,order_shipping_inquiry,@AppleSupport Thanks for reaching out. DM us more info about your experience and we'll get you to the right spot.,
105434,139291,@AppleSupport It’s usually a site trying to process a payment. I’m on High Sierra.,billing_subscription,@AppleSupport Have you tried to clear your Safari history yet? Our website here explains how:,105433.0
1078560,374425,@AppleSupport Started when i dowloaded ios 11. Same problem with both of my iphones. Shouldn’t be a surprise. Lots of people having the same issue.,software_update,@AppleSupport Got it. Let's have you try the recommended settings for maximizing battery life here: DM us to continue.,1078559.0
2975807,820700,"iOS 11.0.3 is a nightmare. 3rd time I've had to restore my iPhone in less than a week. When it is on, none of the apps work. @AppleSupport",software_update,@AppleSupport We'd like to help. Send us a DM with a few details and we can start there.,
1881581,561507,@AppleSupport new ios11 has made my iPhone 6s glitchy. The Touch ID doesn’t work as well on it since the update. Can you help?,software_update,"@AppleSupport We know how important it is to have your iPhone running properly. In DM, please let us know the version of iOS 11 you're using?",
337475,196532,@AppleSupport iPhone 7 plus and iOS 11. Most apps such as Facebook and twitter keep freezing and the phone keeps going on and off by itself!,software_update,@AppleSupport We'd be more than happy to look into this issue with you. Let us know the exact version of iOS 11 you're using in DM.,337474.0
2402158,691104,"@AppleSupport Yes, I’ve tried the same after restarting the device but the problem still exists. I’ve also tried soft resetting but that too didn’t work.",device_troubleshooting,"@AppleSupport Have you tried other Wi-Fi networks, or even resetting yours? This also will help us isolate the issue down further. Let us know in Direct Message and we'll continue there.",2402157.0
935957,341890,@AppleSupport My 5 month old phone has been completely useless since he iOS11 update. Do you have any sort of warranty that covers this?,software_update,@AppleSupport We're here for you. We'd like to start by finding out which model and which specific version of iOS you're using. Thanks!,
2732917,410910,"@AppleSupport Happens mostly in FB and instagram. Installed and updated everything last night. Shut down phone last night, didn’t help, haven’t this a.m.",software_update,@AppleSupport Understood! Let's see if we can delete and reinstall both FaceBook and Instagram to see if the issues persist: Let us know the results once completed.,2732916.0
2805141,782403,"@AppleSupport after updating to High Sierra, my 13"" macbook pro (early 2015) battery life is seriously terrible. i don't do anything different compared to before i updated... so i don't know why my battery drains so quickly now. please fix this issue 😢",device_troubleshooting,@AppleSupport We'd love to work with you concerning your battery. Please tell us which version of macOS High Sierra you have installed on your MacBook Pro?,
1651981,504438,"@AppleSupport iPhone 5S. IOS 11.0.3. When a contact is added thru CONTACTS or PHONE icon, it doesn't add. On editing calendar items,goes off",software_update,@AppleSupport We can help with Contacts. Could you Direct Message us and let us know what country you're located in?,
940598,342981,@AppleSupport Does the AirPort Extreme line of routers require an update to patch KRACK?,software_update,@AppleSupport Our Airport team would love to look into that question with you. Reach out to them here:,
1468297,460805,"Hei @AppleSupport, I want complain about @AppleSupport, why my account when download the app from my iPhone or Macbook very slow?",account_apple_id,@AppleSupport Downloads are dependent on the network connection. Are you doing this over Wi-Fi or cellular data?,
2306651,669168,"@AppleSupport If you actually read the tweet you’d see I said that was the ONLY option, unfortunately. I shouldn’t have to toggle WiFi off and on constantly to make a $1000 phone work.",device_troubleshooting,@AppleSupport We'd love to have you share your feedback on that with us here:,2306650.0
515908,139056,@AppleSupport or anyone else know what happened to forwarding voicemails on your iphone? Or another glitch w/ ios 11 ? #apple #iphone #ios11,software_update,"@AppleSupport Thanks for reaching out. We can help look into this. Are you looking to forward a voicemail that is on your iPhone to someone else? If so, you can open the voicemail and then tap on the share button in the top right corner.",
1014327,360009,iOS 11 is honestly such a buggy piece of crap. It’s nearly about to brick my phone. @AppleSupport @AppleSupport I pay this much to just be this mad,software_update,@AppleSupport We're here for you. What's happening when you attempt to use the device? How do you get it working again?,
2499348,711882,@AppleSupport non-iPhone user now getting blank texts when I text them. Never happened til I updated last night. Tips??,software_update,@AppleSupport We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in?,
1071310,372804,This is why @AppleSupport pisses me off now days even though I've been a loyal Mac user since 1992. I'M DOWNLOADING FREE SOFTWARE! WHY THE FUCK do I need to update my billing info to do so? Just my password isn't good enough for #TimCook anymore?,software_update,@AppleSupport This article has steps to remove your payment information: Need more help? Let us know.,
152913,150976,@AppleSupport I am trying to install a new app as well as in-app purchases. I get the ‘Double Click here’ prompt but it just wiggles left and right and it does nothing when I press it.,software_update,"@AppleSupport Does this still occur after force closing the App Store app? If so, let us know in DM and we'll continue from there.",152912.0
2831771,788445,@AppleSupport i updated it when it was released maybe couple of day after @AppleSupport,software_update,@AppleSupport Is battery drain the only issue you're having? Let us know in DM.,2831769.0
874941,327722,"@AppleSupport Oh! did I mention I have to charge my phone every 2 hours? It goes from a full charge to 10% in 2 hours. No, it didn’t happen before update",billing_subscription,@AppleSupport We never want your experience to be like that. We'd like to see how we can help. Which iPhone and iOS version are you using?,874943.0
1897967,565666,@AppleSupport @AppleSupport iOS 11 is a glitched out mess. Not the quality I expect from Apple.,software_update,"@AppleSupport Are you experiencing an issue on your device running iOS 11? If so, DM us more information. We're here to help.",
2444140,222567,@AppleSupport my #iphone7 which has already been to the Genius Bar once today for “software” burned my fingers after normal use.,hardware_repair_warranty,@AppleSupport Thank you for reaching out. We're here to help. Please DM us and we will continue from there.,
1875757,357022,@AppleSupport I have an iPad 10.5 updated w last iOS11. I am having a nasty lag of 3-5 seconds w Apple Pencil in several apps...why’s that.,software_update,@AppleSupport Send us a DM. We'd love to look into this lag experience. Could you let us know if you have checked for updates for those apps?,
2917323,807480,@AppleSupport Is MacOS High Sierra compatible with Fusion Drives yet? I've been holding off on updating my late 2014 iMac...,software_update,@AppleSupport We'd like to help. Here's more about fusion drive:,
1352904,435515,"@AppleSupport qq, I placed 2 orders for the iPhone X. I received two ord. conf. emails however only one email saying iPhone is reserved?",order_shipping_inquiry,@AppleSupport We'll want to have you reach out to our Sales Support Advisors here: They can look into this with you.,
1800088,540846,@AppleSupport The options mentioned in the link provided doesn’t work at all. User have to go into settings to turn off Bluetooth and wifi.,device_troubleshooting,@AppleSupport We're happy to look into this further. DM us further questions about iOS 11 Control Center and we'll go from there.,1800087.0
925563,381775,@AppleSupport ผมใช้ i6+ อัพ iOS ใหม่ ๆ แล้วไม่ประทับใจ แบตหมดไว เครื่องเพลงรวนเวลาถอดหูฟัง อยากกลับไปใช่ iOS ตัวเดิมเมื่อแรกซื้อได้ไหม,software_update,@AppleSupport We offer support via Twitter in English. Contact us for help in your preferred language here:,925552.0
1134119,387228,"Can I downgrade to iOS 10? iPhone is slow, battery drains, apps crash, keyboard &amp; screen often unresponsive since iOS 11.0.3 @AppleSupport.",device_troubleshooting,@AppleSupport We can definitely help get these issues resolved. Please DM us!,
304445,188703,My battery runs out so fast with IOS 11 😡 @AppleSupport,device_troubleshooting,@AppleSupport We appreciate you reaching out. Let's look into this together. Which device are you using and what's its exact version of iOS?,
2298996,667321,"@AppleSupport @AppleSupport i’ve been trying to get into my new 7+ all day and i can’t get past this screen.. help, it’s annoy and frustrating!",device_troubleshooting,"@AppleSupport Congratulations on getting a new iPhone. Let’s work together to get it activated. Please complete the steps shown in the following article, and send us a DM if the issue persists:",
2683023,754695,@AppleSupport I am not receiving SMS or MMS notifications and my phone isn’t sending read receipts. (although they are both turned on),billing_subscription,"@AppleSupport You're in the right place for help. To get us started through troubleshooting, may we get the iOS version currently on the iPhone?",
387222,207662,@AppleSupport hi i have a question about a product I own that is currently getting repaired by you guys please dm as it's private matter,hardware_repair_warranty,@AppleSupport We're more than happy to help. DM us through this link and we'll get started:,
961670,348202,@AppleSupport ever since iOS 11 (I’ve updated to the latest version of it) I’ve been having so much trouble with screenshots,software_update,@AppleSupport We'd love to help with your screenshots. Let's start with what you've noticed and what actions you've taken to overcome them,
1977385,585560,Hi when i was create a sandbox account and try this on my device. All of my itunes musics and settings downn. @AppleSupport @AppleSupport,account_apple_id,"@AppleSupport Let's make sure we understand. Are you currently missing all of your music? Let us know more details about this in DM, please.",
309263,189852,@AppleSupport Since updating to 11... Lots of freezes and camera is often all black. Always having to reset. On version.2 now,device_troubleshooting,@AppleSupport Let's focus on your camera for now. Try these steps and DM us if they help:,309262.0
1146059,389744,#Apple software 11.0.1 to 11.0.3 updates has just ruined my #iPhone5s 😡😡😡😡 thanks a lot Apple @AppleSupport @AppleSupport,software_update,@AppleSupport What's going on with your iPhone? DM us the details and we'll work together to get things sorted.,
1085243,375992,@AppleSupport Seems correct to me as per screenshot. And it still says good morning. Region is also set to UK,device_troubleshooting,@AppleSupport Let's continue in DM. Reach out to us and let us know any steps you've tried so far.,1085242.0
870318,326641,Totally going to have to return / hopefully replace my AirPods…battery issue makes them unusable // @AppleSupport,device_troubleshooting,@AppleSupport We want to help. Send us a DM and we'll go from there.,
850693,322099,"Hey @AppleSupport y’all spammed me to do that update. I had no choice to do it, now my phone don’t even work right.",software_update,@AppleSupport Thanks for letting us know about your concern. Can you let us know more about the situation via DM?,
1194061,400570,@AppleSupport Yes. No updates. They are mostly Apple apps.,software_update,"@AppleSupport Alright, not a problem. Send us a DM next and let us know about when you installed the 11.0.3 update.",1194060.0
2404995,691758,@AppleSupport your podcast app for iOS 11 terrible. It just removed approximately 20 episodes of different podcasts because... reasons? Garbage.,software_update,@AppleSupport We’re here to help. Please DM us the version of iOS 11 you’re using so we can better assist you.,
302925,188291,@AppleSupport Update killed my wife’s phone. Phone won’t even turn on anymore. @AppleSupport @AppleSupport,software_update,@AppleSupport We can help you with this. Follow the steps here and let us know if this helps you: DM us if you run into any trouble:,302926.0
1529996,474850,@AppleSupport &gt;&gt; I updated my phone &amp; im tired of seeing these dumb ass “ ? “ please fixed that .. thanks 😂😘,software_update,"@AppleSupport We'd like to look into this with you. To start, please send us a DM.",
2869722,796907,Still upset I spent 20$ on Trivia Crack by accident awhile back and @AppleSupport never replied to my email 😪,hardware_repair_warranty,@AppleSupport Let's get you pointed in the right direction! Our iTunes billing support team would be happy to take a look. You can reach them at:,
105349,139266,@AppleSupport Was split-keyboard taken away in iOS 11...? I’m not able to split it on 2017 jumbo iPad Pro...,software_update,"@AppleSupport Hey there, great question! Please check out this link, with information on how to split and move the keyboard on your iPad Pro: If you're still having issues, meet us in DM, here:",
2279874,662804,funny how when the iphone 8 and X comes out my iphone 7’s battery lasts precisely 6.4 seconds :) @AppleSupport,device_troubleshooting,@AppleSupport That's definitely not expected behavior. We can help. Can you tell us the exact date you began to notice this? As close as possible works too. Which iOS version are you running? The answers to that will help us get started.,
1807496,543011,"@AppleSupport how can we ""select all"" photos from our icloud account? Thx",account_apple_id,@AppleSupport Thanks for reaching out. We're happy to assist you. Are you selecting the photos on our site?,
2278449,662483,@AppleSupport Left it perfectly working at the charger wed evening. Today: :(,billing_subscription,@AppleSupport Send us a DM please and we'll start looking into this with you. Just let us know the country you're in.,
1956031,132698,Hey @AppleSupport may we get an update to fix these glitches? My phone keeps freezing &amp; won’t let me click on my screen. Restarted 3x,device_troubleshooting,"@AppleSupport We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist.",
1598540,490972,.@AppleSupport iOS 11 is changing “i*” to “I️” in half of the apps I’m using this is extremely annoying please fix!!!,software_update,@AppleSupport Try the workaround in this article and DM us any questions:,
117967,142516,@AppleSupport @AppleSupport Snap. Downloaded all the updates as well but my 5S still drains twice as quick as it used to and goes from 20% to ‘off’ in seconds. Grrrr,device_troubleshooting,@AppleSupport We'll gladly assist. So you are updated to iOS 11.1.2? Not running the beta of iOS 11.2? Let us know in DM.,117940.0
2136667,628546,Hey @AppleSupport the new capital I️ displays as “A ?” on my 11.0.1 device. Your PMs should know better than to release that horrid bug into the wild.,software_update,@AppleSupport Here’s what you can do to work around the issue until it’s fixed in a future software update:,
2947142,188219,"@AppleSupport Hi, How do I track my Case Number?",order_shipping_inquiry,@AppleSupport Hello. We understand the importance of tracking your case with us. Please send us a DM so we can look into it with you.,
2522416,636754,@AppleSupport No updates,software_update,"@AppleSupport Alright, got it. About how long has this been happening? Have you restarted your iPhone since you noticed this issue? DM us and let us know.",2522415.0
2121066,624940,@AppleSupport iPhone 8 touchID doesnt unlock while charging on 110v w/ 61w laptop charger to usbc lightning cable just uh.. so you guys know,billing_subscription,@AppleSupport We'd love to help. Does the Touch ID work while charging the device using the 5W adapter that came with the device?,
1834030,550138,@AppleSupport Back buttons (top left) don’t work very well since the last update. Very annoying. @AppleSupport,software_update,"@AppleSupport Hi. Please DM and tell us what Apple device you're using, as well as the app you're seeing this in. We'll be happy to help.",
1990877,589198,@AppleSupport my phones been super laggy since updating my software to 11.1,device_troubleshooting,@AppleSupport We'd love to gather more details about these issues since updating. Meet us over in DM with which model iPhone you have.,
842508,320387,I’ve never had to turn my phone on and off again so many times. what the heck is this shitty update @AppleSupport? Fix it @AppleSupport,software_update,"@AppleSupport We're happy to look into this with you, Could you let us know the issue that is causing you to restart your iPhone?`",
1817974,138636,@AppleSupport Hi I have been debited 60₹ for adding master card in apple device. Will there be refund #apple #iphone #itunes #bank #money,billing_subscription,@AppleSupport We’d be glad to take a closer look with you. Can you reach out to our support team here?,
51705,127615,@AppleSupport why since my 7s was updated am I having trouble sending picture messages? It freezes when I try to select person to send to.,device_troubleshooting,@AppleSupport We can help with MMS. Which version of the iOS are you currently running? You can check in Settings &gt; General &gt; About &gt; Version,
1026220,362814,"@AppleSupport I meant that ever since I updated my iOS to the latest version, I’m not getting any notifications from any app. That’s really annoying",software_update,@AppleSupport We're happy to help! Please go to Settings &gt; Notifications. Then DM us with the country you're in for additional help.,1026219.0
1852027,554294,@AppleSupport it’s finally updated it but safari continues to force close the second i open it,software_update,@AppleSupport Got it. Go ahead and DM us letting us know what country you are located in and we can continue to work together.,1852028.0
2112032,367988,@AppleSupport any reason why my battery is draining? I️ already have all the battery saving hacks; I’d like to text for more than 20 minutes without my phone dying!,device_troubleshooting,@AppleSupport We'd be happy to continue working with you. DM us and we can go from there.,
2001912,592072,"@AppleSupport @AppleSupport I need to know because this is unacceptable, mine is actually updated too 🤦🏾‍♀️",software_update,"@AppleSupport Hello, thanks for reaching out about this. DM us with which device &amp; iOS version you’re using and we’ll continue there.",2001911.0
1745514,526313,Yo @AppleSupport what the hell is this box on my screen,device_troubleshooting,"@AppleSupport We can help! Does this appear on every screen or only the Home screen? Have you tried restarting? If not, let's try that next.",
2555423,725642,@AppleSupport Just updated to version 11.1.1 on 6+. Still immediately plagued with delayed app responses and iOS and app crashes.,software_update,@AppleSupport Thanks for reaching out to us. We know it's important to have your device functioning the way you'd like. We'll help out the best we can. Let's meet in DM and work together on this.,
1439417,454049,@AppleSupport It’s happens randomly if I search something and it freezes sometimes and things won’t load,device_troubleshooting,@AppleSupport Thanks. If using a different search engine in Safari do you receive the same error message? Settings&gt;Safari&gt;Search Engine.,1439416.0
2793208,779504,"@AppleSupport the fuck. Your latest iOS update has turned my phone into a stuttering, glitchy, stupid bitch. How about instead of releasing new phones all the fucking time, you focus on not killing previous models with your ugly ass iOS updates.",software_update,"@AppleSupport If you're running into glitches on your iPhone, we'd like to help you out. Please tell us the exact issue(s) you're experiencing. Also, please let us know what version of the iOS software you currently have installed.",
1867558,302867,@AppleSupport Why does this always happen? This is my second cord this month. I don’t have money to keep replacing them :/,billing_subscription,@AppleSupport We know how important it is to be able to keep your devices powered up. Send us a DM and we'll be happy to look at options.,
6554,117154,@AppleSupport how long does it take usually for account recovery to get back to you? It’s been about a week now.,account_apple_id,@AppleSupport Having access to your Apple ID is important. Did you receive an email with a confirmation of your request? DM us here:,
2321952,672846,@AppleSupport iOS 11.1.1 and iPhone 6S,software_update,"@AppleSupport Alright, go ahead and send us a DM and we'll look into this further with you.",2321951.0
2743073,302757,@AppleSupport iPhone 6S Plus draining too much battery,device_troubleshooting,@AppleSupport We'd be happy to help. Send us a DM with a few more details and we can start there.,
1003832,347213,@AppleSupport Do Not Disturb isn’t mirroring for Apple Watch series 3 with iPhone 6S. OS updated on both. Checked the setting already.,software_update,@AppleSupport Let's dive into this together. What are the exact versions of watchOS &amp; iOS that are installed on your devices?,
356855,200736,@AppleSupport @AppleSupport &amp; @AppleSupport push notifications supported yet on #iOS11 ? Doesn’t seem to b working for me.,software_update,"@AppleSupport Which device and version of iOS 11 are you using? Check Settings &gt; General &gt; About, and let us know in DM.",
631787,269725,@AppleSupport In my 25 years of faithful Apple product use I’ve never experienced such a buggy system release as IOS 11. What’s going on????,software_update,@AppleSupport We want you to have a good experience with your devices. We'd be happy to help. Would you tell us more about what's happening in iOS 11 on your device?,
2255379,656910,@AppleSupport have been facing the problem in the attached screenshot related to location service only after ios 11 update.,software_update,@AppleSupport Does this also happen with the built-in Maps app? Does turning Airplane Mode off help?,
2705800,759913,@AppleSupport Purchased my iPad 9.7 in April or May of 2017. Just updated it to iOS 11.1.1 &amp; EVERYTHING that loaded at super speed compared to iPad Air (especially in Safari &amp; YouTube) now take 3 or 4 times that long compared to iOS 10~What’s up with that? Thanks.,software_update,@AppleSupport We can help get your iPad back to super speeds! Let's first start with updating to the latest version we released last week. Please back up and update your iOS: Let us know how that goes.,
1412653,448280,@AppleSupport Yea I just updated to the latest iOS,software_update,@AppleSupport Do the issues occur on cellular and Wi-Fi networks? Have you tried any steps on your own? This helps us to not repeat them.,1412652.0
1635793,500362,Really @AppleSupport ? No way to clear all the notifications in iOS11? Just one by one? @AppleSupport @AppleSupport,software_update,@AppleSupport We love to hear your feedback. Please submit it here:,
2295091,666430,@AppleSupport It’s the latest OS. Yes I restarted many times. I’m specifically using Skim which worked perfectly on “Sierra” before updating,device_troubleshooting,"@AppleSupport Are you able to highlight individual words, and see through your highlights, while using preview? Let us know in DM.",2295092.0
2493887,325975,"@AppleSupport after trying to update my phone, my iphone won’t stop freezing so now i can’t watch youtube, netflix nor can i shapchat. galaxy note8 here i come!",software_update,"@AppleSupport We’d love to help with the performance of your iPhone. To start, please send us a DM confirming which iPhone and exact software version you’re using.",
557776,250274,"@AppleSupport I am not able to move Apps to existing Folders on iOS 11.1.2. Tried multiple ways! Please check. I am able to create new Folders, but cannot move the Apps around to current Folders",software_update,@AppleSupport Hi there! We're sorry to hear you're having issues moving apps into folders. Let's try restarting your iPhone with our steps here: Let us know if this helps.,
2575303,730273,@AppleSupport Need help with dropped calls since 11.1.1 update today.,hardware_repair_warranty,"@AppleSupport We are here to help. Can you tell us a bit more about the calls? Does this happen with certain contacts, at certain times of the day, or in certain locations?",
2353576,680074,"@AppleSupport i have 2 iphones , 1 has yellowish screen, 2nd has pure white screen. is yellowish screen a defect?",device_troubleshooting,"@AppleSupport Thanks for reaching out. To start, please check that Night Shift is not activated on the device by following this link:",
1868801,558214,@AppleSupport updated my phone and now I can’t make or take any calls as well as videos. 🙃,software_update,@AppleSupport Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can troubleshoot together.,
241544,173354,"@AppleSupport all of my other chargers work, and sometimes it will say “this device is not supported”",billing_subscription,@AppleSupport Please take a look at the following article and let us know if this helps:,241545.0
556981,250055,"Ok @AppleSupport.. when my battery died quicker and I couldn’t type an “I”, after an update, I didn’t complain, but now my phone is restarting and deleting contacts. I can’t do anything for more than 60 seconds without my phone restarting. Seems like every update gets worse.",device_troubleshooting,"@AppleSupport We definitely understand how that would be challenging to work around, so we're glad to help. Please take a look at this article, which details steps to take if your iPhone is restarting:",
2704210,759508,@AppleSupport can you please help me in resolving the issue with my MacBook pro's logic board/video card? Sounds like it's a well known issue and I could use some support.,device_troubleshooting,@AppleSupport We'd be happy to help with your MacBook Pro. Please let us know in DM what your particular Mac is experiencing and we'll look into this with you.,
199366,162991,@AppleSupport hoe haal ik die nieuwe iOS er weer af? Ik krijg geen app meer geopend zonder dat m’n hele telefoon vastloopt..,software_update,@AppleSupport We offer support via Twitter in English. Contact us for help in your preferred language here:,
465487,153629,"@AppleSupport, Hey I have updated my IPhone 6s to iOS 11.1.2 and its drains my battery like crazy.... please help",device_troubleshooting,@AppleSupport Thanks for reaching out. We'd like some additional details to assist. Send us a Direct Message using the link below and we'll take it from there.,
2129230,626791,@AppleSupport. My wifi constantly keeps disconnecting wen in connect it agine 5 seconds later it disconnect agine itz really frustrating,device_troubleshooting,@AppleSupport We're here to help! What iOS version is currently installed on your device?,
2803484,782000,"@AppleSupport @AppleSupport How about we get a macOS fix too guys, huh?",software_update,"@AppleSupport Tell us what's happening with the macOS and we'll see how we can help. Send us a DM with details, and let us know which Mac you have and the macOS version number it's running.",2803483.0
2291659,665555,@AppleSupport I can’t change the wlan setting for my apps and its stuck on no WiFi so now I can’t use the apps on my new iPhone. -.-,device_troubleshooting,@AppleSupport This is certainly not the experience we want you to have. You're in great hands for support. Could you DM us which iPhone and iOS version you're using? Use this link to check for the iOS version: We look forward to your response.,
187415,159973,@AppleSupport @AppleSupport @AppleSupport y eso que el problema del 👂 speaker,device_troubleshooting,@AppleSupport We offer support via Twitter in English. Get help in Spanish here: or join,187416.0
2322627,673010,Not seen such a worst iOS update #phone hang first time on my phone I’m unable use my phone @AppleSupport @AppleSupport,software_update,"@AppleSupport We want to help. What iPhone model are you using, and which iOS from Settings &gt; General &gt; About is installed?",
2518239,717328,@AppleSupport @AppleSupport My iphone 5s keeps turning off randomly after ios 11.1 update. What's the deal?,software_update,"@AppleSupport Thank you for that information. Please back up and update to our latest iOS 11.1.1, and let us know if the issue persists. These steps here will walk you through the process:",
2116285,623835,@AppleSupport I am trying to download 11.1 and it tells me Won’t update no WiFi.. I have WiFi.. help please,device_troubleshooting,@AppleSupport Let’s work together on this. How long has this been happening? Let us know via a DM. We’ll keep moving from there.,
1579115,486275,"@AppleSupport Having issues with my iPhone 7 making and receiving calls since iOS11.1 update. Can’t answer sometimes, no audio sometimes.",software_update,@AppleSupport We'd be happy to look into this with you! Send us a DM and we'll get started.,
2320104,672420,What’s up with my Battery being always almost dead after an hr!! After the update. Not worth it..Get your shit together!! #NYGvsSF #iphoneupdate #apple @AppleSupport @AppleSupport #wtf,device_troubleshooting,@AppleSupport Thanks for reaching out to us. We're always happy to help. Send us a DM and tell us more about your battery issue. We'll help you there.,
8579,117510,"@AppleSupport I bought 2 iPhones X on Friday, but I don’t see any charge on my credit card. Do I should worry or it’s normal?",billing_subscription,"@AppleSupport Thanks for reaching out to us. Please send us a DM with your country, and we'll look into this.",
1437542,453712,@AppleSupport from website. definitely a bug. No problem from the iPhone preferences.,software_update,@AppleSupport We'd like to take a closer look. Send us a DM and we'll continue from there.,1437541.0
2015977,596151,Didn’t even update my phone and for some reason I️ can’t type the letter I️ @AppleSupport,software_update,@AppleSupport Thanks for reaching out. We have a workaround for this here: DM us if you still need help.,
1849301,192197,@AppleSupport When is the new update coming.. Can't bear the battery drain. ios 11.0.3,device_troubleshooting,@AppleSupport When did you update to iOS 11.0.3? Let's get together in a DM where we can investigate the battery issues together.,
2680372,754115,@AppleSupport you can assume I already did all these steps. Order not showing up in my account although I did see a confirmation screen with a number.,device_troubleshooting,@AppleSupport Let's get you in touch with our Online Store Support to look into this further. You can reach them directly:,2680371.0
326770,193860,@AppleSupport @AppleSupport I’m on iOS 11.0.2 (15A421),software_update,@AppleSupport Let's move to DM for a closer look. Are only particular apps running slowly?,326769.0
2114769,553280,"@AppleSupport why is it every time you release new phones, the older models turn into junk? My battery is forever dying - 7S Plus.",device_troubleshooting,@AppleSupport We'd love to help out. Could you Direct Message us and let us know what country you're located in?,
2485878,710084,@AppleSupport need help computer wants a password for a Email but I changed the email over a year. When i look for the id of the email there is not one.,account_apple_id,"@AppleSupport We’d like to help. We have a helpful article for setting up Mail on your Mac, which you can see here: Please send us a DM with more details if we can help further.",
2562305,727154,my phone is up to date and never been damaged. can u stop randomly restarting it plz @AppleSupport,device_troubleshooting,"@AppleSupport We’ve got your back. Can you tell us which iPhone you have? When your iPhone unexpectedly restarts, what do you see on the screen?",
2947130,813992,"@AppleSupport @AppleSupport Since the update to iOS 11.1.2 (iphone7) I have issues. The battery drowns very quick, the phone freezes a lot of times (can only reboot it when holding the volume an on/off button). Gets hot while charging. Didn't have these problems with prev iOS. Solution?",device_troubleshooting,@AppleSupport We know how essential it is to be able to rely on your iPhone. Let's work together to get to the bottom of each concern mentioned. Does the iPhone stop responding when using specific apps? How long does your iPhone last typically on a full charge? Please DM us:,
2242047,653657,@AppleSupport Ios 11.1 shut down my iphone 2 times within one day Are you for real? What should I do now with my iphone?,software_update,"@AppleSupport Great question and we'd love to help. Let's first back up and update it to iOS 11.1.1 using these steps: Afterwards, let us know if the same issue remains and what shows on its screen when it does restart.",
286894,184361,@AppleSupport Of the screen when you look at angle of the display? For the backlight. Almost a 45degree angle. Well mean the edge of the display.,device_troubleshooting,@AppleSupport We'd love it if you could get together with us in DM so we can help get this sorted out. Join us here:,286895.0
2757516,771703,"@AppleSupport hello, my phone won't charge after a hard reset, trying several cords, and plugging it into my Macbook. It is at 2% battery so an iOS update isn't an option currently. Please help.",software_update,@AppleSupport We are more than happy to help. Let's start by trying the steps in this article: Please let us know if you need further assistance after trying the steps in that article.,
2812591,784254,"@AppleSupport My Carrier didn’t give me a solution,and I don’t want restored my phone,that scary me.,can you do something or... I don’t know if is the iOS.",software_update,"@AppleSupport To make sure, did your carrier find everything ok on their end when you asked them about the section 'Contact your carrier' in the link we provided? As you haven't restored it, have you already completed the remaining steps in the link we sent?",2812590.0
1454587,457605,12h37. 20%. Full chargé à 8h15. Utilisation normale. @AppleSupport @AppleSupport #iOS11 bêta 11.2 .,software_update,@AppleSupport We offer support via Twitter in English. Contact an Advisor for help in your preferred language here:,
2052011,155406,"@AppleSupport Google Maps, other apps freeze on a regular basis after update. Battery life garbage now. Not ok! Solutions?",device_troubleshooting,"@AppleSupport Thanks for reaching out! We'd be happy to look into this. To start, DM us which device and version of iOS 11 you're using.",
157740,765495,@AppleSupport I’m thinking of buying an iPod touch 6th gen I’m wondering how long your gonna continue to support the device with iOS updates can u tell me if you’ll support it for say another 2 years,software_update,"@AppleSupport That's a good question. While we have no info on future decisions to be made by Apple, this article may help with knowing what to expect when a product comes to be considered Vintage or Obsolete:",157698.0
2775951,775661,@AppleSupport Just concerned about my end. I did the update install and see no issues. Thanks!,software_update,"@AppleSupport We're glad to hear that. If we can help with anything else, just let us know.",2775950.0
1679924,510851,@AppleSupport why is the letter “I️” broken pls explain,hardware_repair_warranty,@AppleSupport Here’s what you can do to work around the issue until it’s fixed in a future software update:,
35989,455657,@AppleSupport Dear @AppleSupport &amp; @AppleSupport can you please update the time zone of Sudan Khartoum in the Alarm app from +3 to+2 GMT. Updated on 1st Nov 2017,software_update,@AppleSupport We'd be happy to help. Have you tried power cycling your device? Here's how: Let us know if that helps.,35977.0
2053231,607216,When you are on WiFi and your iPhone 7+ says you ain’t @AppleSupport @AppleSupport issue after issue with ios11,device_troubleshooting,@AppleSupport We'd like to look into this with you. Send us a message in DM and we'll work together to investigate from there.,
2890785,801423,"@AppleSupport bonjour, depuis la MAJ IOS 11 la luminosité de mon iPhone est automatique et pourtant dans les réglages cette option est désactivé. Que puis je faire d’autre pour que sa ne soit pas automatique ?",device_troubleshooting,@AppleSupport We offer support via Twitter in English. Contact us for help in your preferred language here:,
324505,193299,"@AppleSupport. Since upgrading my phone to iOS 11.0.2, it is constantly freezing and crashing.",software_update,@AppleSupport We'd like to see what we can do to help. Are you seeing this happen with specific apps or completely at random?,
